"LAT","LONG"
79.392525,102.455391
78.238998,103.132919
78.144386,106.521553
77.181389,96.464165
76.268303,94.736694
76.250305,98.863831
75.642502,91.456253
73.971474,111.134026
73.627441,107.455193
73.536003,110.344276
73.486725,113.591888
73.48333,111.645775
73.457169,111.849083
73.397224,111.570335
73.266136,108.221275
73.258308,90.553528
73.198059,113.64267
72.984444,119.88414
72.952141,107.209641
72.925415,119.896194
72.824669,105.824059
72.810997,113.267975
72.456192,104.183197
72.32061,103.203613
72.165253,102.907608
72.099609,113.642807
71.964027,102.440613
71.954308,114.119835
71.905746,102.162331
71.861389,114.297775
71.850693,101.921608
71.821388,100.054947
71.74308,99.880554
71.557503,99.629639
71.528053,103.277054
71.341972,98.128471
71.281334,99.400085
71.247444,117.132225
71.1745,99.190613
70.988167,94.527725
70.777725,97.570526
70.772499,112.577415
70.685196,93.958664
68.742859,118.020081
68.510918,107.755997
68.505608,112.48983
68.465057,102.16761
68.408501,113.389359
68.335526,110.079941
67.763527,102.043472
66.921776,93.49942
66.9095,94.798836
66.425919,112.401749
66.319054,114.119614
66.255997,114.30986
66.24353,114.714027
65.941719,111.488113
65.893776,101.283669
65.760277,105.338081
65.695084,115.372169
65.629417,90.041336
65.173637,119.579445
64.956276,98.871109
64.607475,112.444946
64.547142,119.558807
64.48053,91.245804
64.432663,116.907585
64.398613,92.751221
64.320778,119.71022
64.280586,100.223442
64.252419,119.755363
64.217552,93.789055
64.15686,116.561081
64.144943,119.771362
64.128944,99.903557
64.104332,119.805611
64.041664,95.507004
63.861332,116.489471
63.814167,96.447113
63.767555,116.841446
63.749332,118.240669
63.716473,119.85817
63.696529,118.068863
63.661194,118.279198
63.626415,116.665863
63.603668,119.44339
63.590862,103.942917
63.571724,107.568108
63.543194,116.742531
63.501472,105.117226
63.436974,117.047363
63.38039,105.671417
63.365696,118.709862
63.228416,113.74939
63.217361,118.142166
63.070168,117.888496
63.053501,116.388031
63.017307,112.473167
62.968445,117.475365
62.965721,113.194969
62.859695,117.552696
62.822861,115.22467
62.707195,117.56572
62.617943,108.353889
62.44836,114.327499
62.310806,92.135223
62.141224,114.17939
62.068501,96.650558
62.031723,118.643806
62.02211,117.723305
62.0205,117.415306
62.007305,117.483444
61.988724,108.187859
61.97728,94.660248
61.85025,108.07003
61.817638,92.631386
61.815918,94.113777
61.790611,113.023613
61.75214,102.796165
61.688084,96.388809
61.62711,91.187943
61.609528,90.129524
61.570415,97.174889
61.32061,100.488281
61.273888,108.026886
61.003807,119.277664
60.996666,93.425529
60.984055,106.711891
60.964863,96.973526
60.964001,115.458809
60.941582,107.966888
60.885887,109.428139
60.828251,114.323303
60.822807,118.188721
60.809418,116.175278
60.805305,107.948334
60.766804,115.623917
60.730057,119.454391
60.717361,97.517471
60.702057,115.855751
60.649582,109.1035
60.602974,96.29467
60.577221,92.63308
60.566666,114.472694
60.541084,116.108223
60.449833,116.754471
60.448639,92.43322
60.444668,114.319832
60.398777,90.080223
60.377472,92.651665
60.373528,93.046448
60.368279,98.324997
60.362167,93.37925
60.361557,116.985832
60.359001,107.747025
60.354362,112.569611
60.343918,102.287888
60.31422,99.373917
60.281139,90.022026
60.263779,100.48217
60.254196,119.681831
60.24786,100.192474
60.243999,90.200775
60.230415,114.118752
60.215221,119.352417
60.209499,108.056747
60.205528,112.425613
60.179085,119.948608
60.166222,93.068802
60.159473,102.24292
60.159138,107.169029
60.144554,111.574448
60.123306,119.219025
60.115028,93.191803
60.080112,116.908775
75.989166,137.889969
75.829697,137.617035
75.511169,137.274673
74.891914,142.198166
74.76667,139.503922
74.680305,139.007446
73.907555,140.542465
73.396385,126.604668
73.393997,141.066055
73.355858,126.367531
73.348053,139.929977
73.236832,142.532608
73.218025,143.539673
73.197304,143.252411
73.175613,128.86116
72.847473,129.313507
72.61908,127.093582
72.555222,129.140137
72.430443,129.006668
72.416389,126.493919
72.390747,126.842941
72.144386,129.339279
71.623863,128.865448
71.496025,148.378479
71.450058,136.112228
71.373444,135.16275
71.19178,149.429169
71.037003,127.498528
71.00164,149.055283
70.861969,143.500443
70.841026,130.753326
70.805641,133.496109
70.796417,134.884827
70.739334,127.378525
70.733276,136.221619
70.724113,139.731674
70.719002,139.225937
70.671364,133.060501
70.671333,127.388725
70.650612,148.675476
70.633614,134.326828
70.622169,147.916168
70.56778,134.967606
70.550415,142.396469
70.49897,147.45047
70.212753,147.360779
69.99675,135.571365
69.964447,125.01358
69.947166,147.595383
69.943108,146.414688
69.822388,147.531586
69.769554,128.185669
69.736443,137.184219
69.57975,141.717224
69.5755,147.556549
69.570946,132.195282
69.516113,132.184967
69.501274,132.181396
69.401031,134.675644
69.383751,147.722366
69.319885,140.975632
69.290443,137.411774
69.270416,147.350113
69.207863,134.386887
69.197891,147.298615
69.134308,134.316193
69.124191,145.807526
69.121391,147.532974
68.911499,134.362701
68.907219,136.7117
68.787636,148.962494
68.697975,134.444
68.545441,132.727478
68.456413,134.796951
68.438278,135.105835
68.418114,132.33139
68.413918,132.383835
68.400558,135.034195
68.39653,145.121384
68.377052,143.653854
68.37178,149.623672
68.35083,144.550583
68.306114,135.002304
68.303391,148.850662
68.251167,147.10022
68.223419,145.278702
68.190247,134.893219
68.169502,131.707108
68.145195,134.806244
68.134308,146.444977
67.984863,134.162994
67.969643,134.730438
67.96933,146.199448
67.95417,133.688171
67.876526,126.643364
67.862946,133.454254
67.833305,131.150772
67.806419,134.694977
67.792809,130.401779
67.769691,135.667969
67.751335,134.689163
67.64817,135.569199
67.640442,144.791672
67.607887,134.635605
67.602997,134.461746
67.580086,133.450424
67.579193,130.768326
67.551003,146.71019
67.550529,132.884109
67.550529,133.399643
67.540443,136.531616
67.540001,133.918671
67.533195,134.085007
67.520836,132.844467
67.475082,133.862411
67.467918,130.663467
67.45047,135.506393
67.403526,137.170609
67.392471,135.712524
67.37928,130.587967
67.370865,132.316696
67.328056,134.407089
67.277916,130.55275
67.214668,132.926834
67.20089,132.123856
67.196419,130.378052
67.190834,130.485718
67.172722,135.341476
67.155197,134.691498
67.13047,137.416
67.118774,130.028778
67.111305,126.12722
67.105469,135.856888
67.093224,134.314774
67.007919,129.898895
66.994858,133.03772
66.988136,132.507553
66.917252,134.276031
66.892136,137.33609
66.865555,134.254745
66.823975,132.24855
66.812752,133.921524
66.792,142.728638
66.787086,136.659607
66.781197,129.568115
66.767334,131.627747
66.760529,132.633423
66.742615,132.588837
66.687164,131.771088
66.647057,132.848526
66.559776,132.905334
66.513969,149.78595
66.491608,143.038254
66.486664,142.371826
66.455612,143.22258
66.401695,131.505798
66.379837,137.234283
66.377724,138.204025
66.374809,132.988281
66.32653,138.041977
66.26236,143.307495
66.229752,133.051498
66.198807,136.947327
66.082474,143.237534
66.073997,132.847748
66.032082,143.228134
65.961693,131.639587
65.933113,130.200256
65.757637,149.775467
65.741806,149.746078
65.686142,130.304245
65.565193,131.673477
65.520302,148.642273
65.173309,147.07869
65.022415,130.687027
65.005165,142.958466
64.97242,130.66333
64.820198,120.364891
64.81633,142.645645
64.775024,141.45311
64.774498,120.32711
64.735809,141.171661
64.704109,142.57695
64.690025,121.711365
64.624001,120.168251
64.561584,141.68103
64.536552,143.017975
64.534164,143.494308
64.525475,121.034164
64.506195,130.570557
64.499779,143.856949
64.443169,141.860718
64.396332,122.220528
64.376663,120.541191
64.309944,141.96167
64.290665,142.826645
64.265221,133.962524
64.248138,142.088974
64.237724,141.529358
64.183807,143.028336
64.123886,120.270111
64.099503,123.712524
64.062363,141.907639
63.992748,130.291245
63.961693,126.62867
63.949028,124.818169
63.917526,120.499275
63.914555,135.859726
63.871887,121.602608
63.864277,123.047279
63.856224,123.835999
63.837387,124.397194
63.750362,122.911583
63.732971,146.107605
63.721527,124.189476
63.690887,125.958527
63.675529,121.820641
63.598999,121.469391
63.587444,127.782196
63.570137,125.234024
63.557388,126.413971
63.534668,120.186607
63.520916,129.422272
63.486362,128.031189
63.484665,123.177635
63.466862,120.157417
63.464138,142.773727
63.446556,125.508331
63.445557,130.148773
63.429417,140.589111
63.404026,130.627365
63.402584,146.575272
63.401917,134.812057
63.378387,125.512192
63.3325,141.728668
63.304668,130.85881
63.288887,129.462753
63.267723,132.562439
63.262417,120.457642
63.259583,143.209473
63.221889,132.100006
63.153221,146.928085
63.146889,120.926834
63.138805,147.899887
63.132973,129.724274
63.11264,124.002029
63.086582,130.409225
63.049446,123.979057
63.043915,147.184494
63.019943,121.235886
63.005054,132.743744
62.924641,134.45192
62.916,146.407059
62.915306,131.033829
62.909779,129.540329
62.880779,130.310776
62.866501,134.353867
62.836723,128.455856
62.826416,121.081306
62.824444,129.593994
62.779167,136.806549
62.766529,148.128754
62.762859,127.094643
62.758251,122.036499
62.718613,129.664169
62.70911,125.047997
62.687668,133.628754
62.679165,131.152863
62.676029,147.596283
62.670029,147.770447
62.668388,124.55864
62.664333,132.19603
62.628223,134.772202
62.56311,126.845802
62.562473,125.117775
62.554916,130.264114
62.530834,147.360672
62.530693,129.756729
62.521805,149.617752
62.503723,120.179108
62.445137,130.123199
62.435555,125.875053
62.429222,131.593719
62.398304,122.632111
62.380722,127.915276
62.367332,134.821671
62.360416,126.642944
62.352112,133.550781
62.350693,129.956604
62.34486,128.705521
62.337555,124.450058
62.278111,124.818748
62.272583,127.334892
62.261917,132.124222
62.258362,132.348633
62.238804,134.593857
62.216473,135.854996
62.204613,127.734863
62.182999,131.398193
62.178001,132.009918
62.170223,148.141159
62.162109,129.820801
62.160831,133.665497
62.152557,146.498505
62.152306,124.075058
62.145279,128.058975
62.112526,148.489944
62.109612,130.010361
62.089085,126.255531
62.033638,148.153702
62.027248,126.672165
62.020889,132.295609
62.011696,133.846664
62.005749,130.542252
62.00386,133.957687
61.982445,122.058914
61.96125,135.670883
61.952946,129.912506
61.928638,130.943939
61.892334,126.530525
61.890556,147.447968
61.879002,135.527191
61.823112,146.591858
61.794945,128.538437
61.734444,125.402306
61.73428,131.019913
61.69561,133.363586
61.669109,129.415054
61.66478,136.334717
61.653362,132.060837
61.643696,130.090057
61.637054,147.890579
61.533001,132.896576
61.511749,131.295059
61.492168,148.182007
61.486889,124.70211
61.485943,129.308884
61.440723,129.04631
61.372528,138.12706
61.372166,128.864563
61.318695,128.923965
61.305779,128.656891
61.301167,128.241745
61.27161,130.870895
61.234138,127.725197
61.209194,132.655548
61.186001,127.523476
61.174389,121.900192
61.134556,126.76458
61.126667,127.206253
61.109138,126.375664
61.011139,126.156891
60.962307,125.906944
60.923889,132.115189
60.910778,137.941589
60.902973,132.024338
60.901943,131.956665
60.862278,135.302612
60.832611,123.537308
60.818001,125.339691
60.777195,125.012085
60.765835,131.765091
60.733612,137.791199
60.681973,124.718277
60.680054,134.953827
60.672974,145.55925
60.664471,121.431
60.664001,124.341026
60.620556,121.623253
60.597752,123.302055
60.58675,122.89122
60.560638,122.398697
60.501389,130.012939
60.478554,137.868866
60.472137,131.094284
60.47139,120.712975
60.47039,131.414413
60.438526,130.725586
60.436054,124.259583
60.416222,134.533386
60.357613,134.415939
60.34761,120.085335
60.31189,127.429001
60.288193,125.25808
60.275501,120.176552
60.257637,137.704742
60.162556,130.182388
60.131168,134.068359
60.108612,134.846298
60.104443,127.286087
60.104416,137.550034
60.062778,133.925003
76.993057,156.693634
70.111191,170.569885
70.078804,170.616974
69.925919,167.962173
69.866386,175.854385
69.827026,174.551254
69.825226,174.7742
69.749664,176.352341
69.742531,170.607193
69.742447,171.832642
69.692947,170.399612
69.612587,177.019669
69.598526,170.209503
69.588142,170.638504
69.584167,177.269135
69.567108,165.139923
69.556442,165.775085
69.550499,172.000061
69.48925,166.536469
69.393753,170.826416
69.175392,172.368912
69.03228,171.070923
68.903946,170.743256
68.786667,170.506912
68.589638,166.264694
68.499863,168.241776
68.258698,166.769913
68.19664,166.338882
68.059639,166.443893
67.84536,166.163757
67.775391,167.51297
67.202835,167.973923
66.37989,173.326416
65.878136,173.297913
65.845886,177.558105
65.806747,173.340866
65.549057,168.851776
65.485359,173.285782
65.287003,175.119385
65.268555,168.680054
65.218109,168.850418
65.163277,171.845978
65.159721,173.606995
65.144058,176.775772
65.094833,172.281479
64.876976,171.570496
64.846191,168.749557
64.829109,174.255646
64.782974,175.940979
64.779915,168.933411
64.769058,174.250443
64.74147,170.145859
64.734947,177.33522
64.73333,177.672836
64.73053,169.834305
64.727692,170.803055
64.683113,175.258255
64.671722,170.422668
64.652664,174.832199
64.165222,171.0383
63.967804,178.218216
63.7215,167.605606
63.4645,176.523132
63.411278,172.715729
63.170696,167.96933
63.13575,179.035614
63.065971,179.358917
63.057583,179.247864
62.858276,177.052002
62.72625,177.660721
62.710304,166.592834
62.543304,177.076172
62.493332,165.184967
62.492222,165.347336
62.491165,165.131866
62.46661,166.211243
62.063778,175.284088
62.055222,166.702255
62.001583,175.120895
61.978943,174.731216
61.014889,169.143112
61.011555,170.510757
60.76461,166.149307
60.577332,168.139664
60.559502,169.162476
60.54961,169.801636
60.537613,169.279861
60.473473,166.274582
60.454388,169.592743
60.444221,169.63353
60.405724,167.065002
60.364529,166.270447
60.202221,165.494415
60.077446,165.159256
59.780304,28.117001
59.676224,29.84761
59.654861,28.349001
59.606083,28.752527
59.585918,29.321056
59.152138,28.305611
59.017113,29.097416
58.982887,28.200111
58.96703,28.509361
58.951527,29.646667
58.885834,27.90925
58.860806,29.862278
58.748249,27.824472
58.727859,29.305611
58.656277,28.24361
58.627472,28.785694
58.549751,27.8575
58.535362,29.812889
58.421223,29.366417
58.420307,28.435778
58.406696,27.712778
58.268307,29.130556
58.264179,29.458441
58.110027,28.888695
58.105526,28.378723
58.0425,29.504749
57.906696,29.312166
57.819832,27.608278
57.789391,27.953945
57.757751,28.767584
57.707779,27.856501
57.647362,29.070417
57.64711,28.540167
57.572918,27.473278
57.553391,29.945583
57.535278,28.556417
57.531776,28.026056
57.463501,29.800833
57.404915,29.358
57.37875,27.815611
57.367027,28.043194
57.338444,28.85511
57.253307,29.394945
57.10136,28.295111
57.063557,27.9195
57.029915,29.342388
57.021111,28.929832
56.976723,29.889584
56.828472,28.293444
56.770443,29.420111
56.336529,29.373861
56.196945,29.824862
56.124416,29.656694
55.193111,21.269361
55.16325,20.839777
54.945835,19.980667
54.608311,21.277218
54.580975,20.155434
59.977585,35.241306
59.911057,39.284637
59.866306,44.568779
59.856415,31.663584
59.820999,33.520027
59.791889,35.741722
59.784943,34.877834
59.781193,39.47036
59.758278,44.215805
59.756668,43.142887
59.735249,37.685638
59.677807,30.459639
59.662693,43.933945
59.66111,32.120583
59.653137,43.68811
59.649612,40.58461
59.648056,42.247917
59.632111,39.727943
59.63036,38.867527
59.62886,37.108387
59.626804,34.325165
59.625832,36.439861
59.625168,39.340527
59.602001,36.080639
59.599499,31.166
59.587666,33.190361
59.528084,32.386555
59.526028,37.021221
59.48111,31.002722
59.480194,35.677639
59.458752,32.026833
59.428806,39.672863
59.421722,33.225529
59.394196,39.265335
59.358028,32.349751
59.35511,42.59111
59.330444,36.733471
59.32436,35.175499
59.287498,32.458946
59.28664,39.690723
59.266972,33.407082
59.266804,40.666668
59.233055,38.520111
59.231388,34.166222
59.216,30.014194
59.201611,37.156387
59.200027,38.838974
59.145527,31.910084
59.14539,44.272388
59.14436,36.398777
59.125446,43.456501
59.124668,43.974777
59.117527,33.358196
59.04311,32.532249
58.98875,42.206974
58.988724,35.280388
58.977196,39.300915
58.969334,33.99836
58.965721,36.608471
58.959583,31.093361
58.932751,40.750111
58.918221,30.6705
58.911804,32.088196
58.901165,38.62289
58.899666,31.668333
58.893639,38.202972
58.893139,37.210556
58.873196,41.453415
58.861362,30.355139
58.836807,36.469555
58.820835,30.341444
58.814499,33.397556
58.811749,35.039444
58.807888,39.494667
58.775501,44.585945
58.765999,36.271526
58.758415,40.985779
58.735695,33.480083
58.725277,37.412109
58.723446,40.13525
58.717972,44.649387
58.715248,37.730778
58.702194,39.924084
58.699749,38.530888
58.691502,32.57761
58.676971,32.709778
58.662472,36.658554
58.658501,38.03186
58.651501,30.305084
58.648945,33.433109
58.645363,30.688473
58.638916,44.031887
58.626667,39.222221
58.617085,31.40589
58.613083,37.436863
58.600361,34.335972
58.586723,36.418751
58.583584,32.878166
58.555862,33.492916
58.517113,34.591446
58.502556,35.340416
58.496166,30.309834
58.485916,43.413944
58.460251,30.988111
58.434166,31.69875
58.430389,44.119057
58.42086,40.344639
58.405056,42.021
58.399529,37.069805
58.376751,42.347084
58.358028,35.106415
58.329945,36.257305
58.302166,30.524889
58.302082,37.875973
58.284943,35.530918
58.280998,39.773472
58.2785,30.258862
58.270195,34.127251
58.245388,33.51075
58.242668,32.52425
58.211113,30.726749
58.190945,35.224083
58.16539,36.764332
58.16011,31.478222
58.14772,41.596806
58.136333,35.755138
58.13311,32.649666
58.100498,34.477196
58.076473,38.125805
58.018944,42.353001
58.001026,40.43914
57.948776,35.990307
57.941612,31.822277
57.929359,30.718861
57.921501,32.411972
57.917194,34.539917
57.88036,41.708057
57.870724,34.060196
57.858276,35.419724
57.808056,42.239529
57.801998,33.150806
57.796501,35.890972
57.787918,37.169224
57.787029,43.188557
57.732613,33.978443
57.719891,38.944389
57.704529,43.731304
57.693249,30.236389
57.674862,41.661915
57.67189,40.391998
57.667721,31.769361
57.667416,36.419666
57.656834,37.77253
57.642029,32.467251
57.63361,33.654026
57.619667,35.916279
57.613777,30.371027
57.608501,33.969749
57.58411,40.773388
57.566639,30.941166
57.549862,35.451778
57.517193,41.237221
57.482418,43.901501
57.47411,31.12414
57.451027,41.502277
57.426807,42.847832
57.403416,32.344807
57.390945,41.801834
57.365501,36.596832
57.343945,36.05378
57.340946,31.366306
57.316277,32.075165
57.311943,44.189056
57.303001,38.688641
57.283333,37.015583
57.279778,34.234722
57.270279,39.168056
57.265667,42.310696
57.245224,44.404694
57.20211,30.544195
57.177055,33.190777
57.175751,42.531971
57.154972,36.733944
57.132057,36.165279
57.127945,43.822723
57.089584,37.934696
57.065613,30.092112
57.030888,36.01289
57.008945,42.26236
56.986916,43.922779
56.972195,39.768528
56.931973,41.658527
56.926418,32.758751
56.925278,30.640694
56.905945,38.102974
56.890251,33.265804
56.887333,34.042751
56.825974,34.608418
56.825916,30.152973
56.793694,38.07225
56.789307,31.256306
56.771805,32.445332
56.759556,36.493862
56.755833,31.779444
56.732498,40.533249
56.719944,39.214806
56.706749,42.672417
56.700668,34.914055
56.690418,44.677471
56.66814,33.855
56.666473,40.374695
56.662666,33.033695
56.661556,34.372055
56.646778,36.292641
56.605835,35.375584
56.581249,39.026974
56.571693,30.164139
56.565277,32.696724
56.558167,40.110554
56.549194,38.544834
56.508972,36.286999
56.507221,34.934891
56.506248,44.815529
56.502056,36.006748
56.490196,31.317139
56.485806,30.807083
56.425777,33.615971
56.422359,40.455387
56.386112,41.925056
56.337612,35.981888
56.293388,34.683666
56.29039,30.989611
56.276474,31.689251
56.259724,44.413387
56.21347,44.504971
56.137585,34.937332
56.135777,43.050472
56.123528,44.989693
56.102859,41.211666
56.090389,38.104195
56.090057,30.484167
56.081779,31.383444
56.061554,35.936222
56.041279,44.611752
56.026611,32.642666
55.949665,31.676416
55.892471,33.990528
55.859779,32.31686
55.808224,31.768055
55.801193,41.2295
55.767502,43.913944
55.744167,30.757139
55.728584,38.95425
55.66964,33.312916
55.658222,33.919666
55.623528,32.162334
55.579861,32.549946
55.55714,31.826944
55.504833,39.004639
55.493111,32.927502
55.450668,33.2915
55.346027,32.32914
55.197224,35.691502
55.087166,39.532776
55.072529,35.028057
55.062668,42.181252
55.048557,32.067417
55.021973,43.816639
54.989388,31.648222
54.953918,31.096167
54.858444,39.659416
54.796722,40.821529
54.790333,44.914555
54.725529,37.415222
54.700359,32.70303
54.601528,34.351196
54.568584,38.225861
54.566471,31.440001
54.48225,33.756721
54.39753,44.080639
54.365276,39.288387
54.348721,38.263027
54.340279,33.54575
54.317585,43.335556
54.140305,38.660305
54.077446,44.594082
54.036499,36.425194
54.010834,43.647388
53.976723,33.765888
53.842472,42.370834
53.750057,42.662304
53.469002,40.207443
53.258915,37.703278
53.23925,41.65414
53.217388,33.74147
53.174751,32.587055
53.101665,43.312248
53.096249,40.701752
53.092083,42.39539
53.060638,32.847832
53.041054,31.478916
53.037193,37.734779
53.020473,34.459473
52.974529,41.895416
52.957195,31.966305
52.933472,41.279945
52.932583,33.455555
52.850193,35.207611
52.839249,43.844223
52.828083,31.650362
52.731335,38.153057
52.686779,44.524887
52.590248,32.760082
52.555054,33.265026
52.539307,42.557945
52.498028,40.476528
52.484833,37.085445
52.377445,41.683918
52.369415,32.193916
52.345974,35.501499
52.303501,39.731415
52.270721,43.334332
52.259804,40.114582
52.212582,37.397472
52.208057,40.835724
52.117584,44.073139
52.101776,36.756001
51.916195,34.560055
51.737751,35.288387
51.621498,44.3755
51.268002,41.494415
51.12064,40.723
50.922112,40.990971
50.879528,41.530109
50.849804,35.891304
50.681362,42.568668
50.571751,44.149502
50.537724,37.297001
50.4925,43.428585
50.401085,41.742001
50.172085,44.922527
50.075085,40.0205
50.071083,42.458248
49.667973,43.152306
49.665749,43.117443
49.658859,43.138889
49.657749,43.11039
49.648388,43.108223
49.647667,43.131084
49.640862,43.105721
49.382999,44.98275
49.117138,44.067471
49.108002,41.044724
49.00264,42.126415
48.98325,41.649082
48.819946,43.243168
48.655861,42.147945
48.640804,44.290916
48.575554,43.145584
48.361332,43.680668
48.191723,43.139526
48.173832,42.685307
48.042278,42.383278
48.007694,43.271252
47.970055,44.987862
47.914028,40.661888
47.872776,41.986252
47.869389,41.283554
47.865501,42.662804
47.832748,42.969444
47.797359,43.525444
47.749279,41.55014
47.700027,43.472946
47.619278,42.485554
47.607807,44.615196
47.598194,44.04789
47.521751,42.592304
47.519779,43.520916
47.514221,44.416138
47.368584,43.6105
47.347668,40.02861
47.304668,44.143444
47.247612,43.696056
47.246807,44.85725
47.108082,44.464333
47.097973,41.366695
47.007195,42.795334
46.87936,43.994026
46.879333,42.502777
46.868416,40.727833
46.842804,43.036251
46.722137,42.426445
46.718498,39.218582
46.716026,43.723751
46.465805,43.817665
46.345974,43.887833
46.177139,42.265026
46.107307,44.422249
45.944168,38.103973
45.779221,38.561001
45.553528,38.751888
45.29311,41.665974
45.283028,44.649387
45.281555,44.542057
45.210724,43.045334
45.143776,36.705944
45.124054,43.249111
45.105583,37.422138
45.082832,43.038166
59.953445,55.219139
59.951305,48.165279
59.945805,56.6735
59.920807,48.85886
59.913612,55.86211
59.896778,55.530918
59.887943,59.637722
59.874138,57.35236
59.868084,54.322334
59.801472,45.498779
59.764832,55.694027
59.719387,59.58564
59.658028,45.52314
59.612167,54.816917
59.602585,54.300888
59.55925,57.799805
59.501804,59.200359
59.49189,57.445915
59.419556,58.764278
59.41925,56.423637
59.405388,46.734112
59.373055,56.074223
59.358112,53.35075
59.328529,45.852859
59.308167,56.328804
59.253387,59.496723
59.200722,53.667973
59.183109,55.561359
59.160084,46.718834
59.142445,54.494221
59.125832,54.169056
59.112946,46.137249
59.079777,49.551945
59.07439,58.788971
59.042221,50.27161
59.009861,59.599998
58.994888,55.519028
58.940498,55.051834
58.929668,45.979443
58.904694,56.742863
58.888916,48.307499
58.888557,49.054943
58.86264,53.251915
58.795418,59.352695
58.771194,55.366528
58.769585,57.553139
58.745918,57.687027
58.74136,59.107555
58.726307,56.831779
58.724693,54.69278
58.699833,50.809444
58.692471,55.0415
58.684776,57.645584
58.683056,48.303082
58.681835,47.391556
58.659332,53.437778
58.64164,58.246639
58.631054,56.964611
58.617863,50.338696
58.570694,48.177029
58.553806,57.45961
58.507473,47.689278
58.499443,51.203362
58.481388,54.532722
58.481224,54.078804
58.474445,58.656666
58.462833,49.26289
58.448055,56.678112
58.441387,50.235279
58.391029,55.05225
58.356861,56.235027
58.261055,47.813862
58.232582,53.183418
58.220528,55.301167
58.181835,55.951557
58.180557,56.590168
58.155529,45.582359
58.143917,57.409473
58.101223,49.914444
58.086666,55.856918
57.976444,57.118
57.873585,47.886307
57.830002,55.144779
57.825527,50.737362
57.825001,48.277473
57.806221,56.376804
57.782528,56.89389
57.733112,54.220585
57.721973,48.708248
57.686474,48.305805
57.672974,55.170166
57.634335,53.020027
57.630001,59.023304
57.610916,57.300888
57.603554,55.337082
57.594776,58.681084
57.558304,55.685749
57.556252,54.932251
57.506779,50.501583
57.483971,59.499779
57.43214,56.322445
57.414307,49.509418
57.403778,55.96664
57.394554,50.025612
57.3615,54.419083
57.352165,52.644501
57.336971,59.243584
57.329224,55.58147
57.309055,57.637138
57.281418,50.031723
57.255554,54.355694
57.213444,51.617085
57.20311,48.194305
57.201473,58.940388
57.19603,49.529221
57.19278,56.054222
57.086861,54.48103
57.081085,55.303722
56.968056,55.242695
56.967777,58.854668
56.956749,45.829639
56.955891,45.617001
56.950974,49.980026
56.926109,49.597057
56.925556,47.887806
56.871082,46.438721
56.864193,50.405361
56.855389,57.413502
56.854137,56.311222
56.824554,59.542889
56.822582,50.561974
56.822109,45.115139
56.786415,46.862389
56.784752,49.612083
56.758389,48.473972
56.758278,54.925529
56.737194,56.170029
56.715668,46.473862
56.606861,55.313526
56.5555,55.577778
56.504917,54.874779
56.492168,52.686138
56.472137,59.109585
56.396305,55.108471
56.33289,58.192196
56.229752,54.539665
56.226444,51.955444
56.222363,49.262554
56.219112,57.310055
56.209526,56.238804
56.176167,47.633446
56.126057,49.191387
56.123943,48.020111
56.075054,53.146416
56.068054,53.867474
56.053612,53.415859
55.981529,48.783527
55.882694,53.111473
55.860363,53.496498
55.810585,45.026833
55.806305,46.817554
55.73336,47.669861
55.703415,59.711029
55.619946,55.589195
55.599609,46.839943
55.528557,53.49461
55.517887,48.984722
55.4725,53.878944
55.464195,59.453724
55.450943,48.358196
55.416443,56.553501
55.370556,56.047611
55.307415,47.033417
55.228584,45.028694
55.209026,48.492832
55.192749,47.048054
55.174778,51.400166
55.078918,46.848083
55.044834,49.415722
55.003666,53.298389
54.983971,49.326111
54.925056,47.660862
54.572109,59.952694
54.45536,46.301472
54.452862,58.466583
54.391083,47.838055
54.097527,46.417221
54.044777,47.114277
54.027054,48.303749
53.745861,59.880112
53.601082,45.683472
53.597111,46.262138
53.525082,57.693279
53.5205,46.981445
53.516724,57.541916
53.481998,46.449974
53.435028,59.603027
53.430473,55.259193
53.373333,48.014057
53.353806,52.80389
53.309166,58.318027
53.174305,55.187389
53.152168,47.520863
53.137306,45.901222
53.122776,48.239582
53.120834,47.198891
53.115471,48.814919
53.102333,46.821804
53.101082,57.436554
53.086666,48.348862
53.078667,45.680305
53.02314,45.955082
53.022915,58.730141
52.93314,52.034889
52.913918,48.41861
52.873554,46.484859
52.852638,48.35936
52.815304,45.046417
52.790749,46.715889
52.776611,49.187054
52.767471,59.216473
52.698055,55.810501
52.680363,54.414249
52.630249,57.488777
52.615612,45.800415
52.564056,54.03236
52.512028,59.697613
52.460499,46.634277
52.454639,56.136944
52.452583,55.155918
52.398529,47.557362
52.367668,52.336361
52.346527,50.57975
52.340363,57.880917
52.277557,47.215168
52.217194,54.935749
52.163307,51.830776
52.162418,50.089722
52.14436,51.015804
52.142113,56.826305
52.116165,47.197304
52.084835,45.134972
52.076557,48.410194
52.074333,52.866585
51.98164,46.503387
51.947807,55.182583
51.942749,51.702221
51.900249,45.961388
51.894306,45.071835
51.887196,56.00275
51.817223,46.38728
51.812305,53.403641
51.770721,52.748917
51.729694,47.661278
51.699249,51.272388
51.667305,50.090305
51.664585,49.176693
51.651054,50.397057
51.628555,56.58889
51.587276,51.477165
51.564083,48.515362
51.563499,55.943527
51.519806,50.255833
51.514862,47.822445
51.429306,54.231194
51.403999,49.908085
51.39761,56.412693
51.354584,53.694363
51.230415,47.502972
50.973862,54.453972
50.949223,48.299194
50.861721,59.344971
